dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsUtaMcf7Pol2UniPk	0.820617	0.820182	0.750074	0.464879
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	0.862147	0.875909	0.787377	0.571271
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.937376	0.940955	0.862200	0.741780
wgEncodeAwgTfbsSydhK562Brg1IggmusUniPk	0.792604	0.798560	0.590909	0.401147
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.968695	0.960584	0.927953	0.857684
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.986152	0.984859	0.944562	0.890997
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.970591	0.960982	0.934619	0.869631
wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk	0.914878	0.919151	0.836185	0.664838
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.987714	0.984937	0.959112	0.918408
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.981935	0.977112	0.946484	0.892514
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.918856	0.926644	0.837871	0.688604
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.982105	0.979496	0.954470	0.910612
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.982005	0.978179	0.944499	0.887503
wgEncodeAwgTfbsBroadK562Phf8a301772aUniPk	0.815615	0.810223	0.724314	0.480657
wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk	0.895538	0.895520	0.798275	0.626981
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.942790	0.950020	0.863487	0.746369
wgEncodeAwgTfbsHaibHelas3Taf1Pcr1xUniPk	0.822887	0.822546	0.737360	0.487258
wgEncodeAwgTfbsSydhGm12891Pol2IggmusUniPk	0.782245	0.781710	0.717443	0.420179
wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk	0.864318	0.878056	0.788132	0.558539
wgEncodeAwgTfbsSydhMcf7Znf217UcdUniPk	0.843659	0.856720	0.768919	0.535019
wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk	0.799434	0.802537	0.683206	0.446185
wgEncodeAwgTfbsHaibH1hescTaf1V0416102UniPk	0.835964	0.839060	0.754494	0.511708
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.897048	0.901607	0.819750	0.630783
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.864731	0.861228	0.772565	0.576823
wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk	0.818610	0.824617	0.729624	0.484528
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.879388	0.888172	0.773185	0.605131
wgEncodeAwgTfbsSydhHelas3Brf1UniPk	0.761486	0.818033	0.657895	0.328146
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.953344	0.946941	0.896958	0.798072
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.848287	0.862624	0.755556	0.512491
wgEncodeAwgTfbsSydhGm19193Pol2IggmusUniPk	0.818290	0.817228	0.724739	0.482301
wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk	0.811354	0.812425	0.721710	0.464361
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.977401	0.974987	0.934420	0.869542
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.921991	0.929880	0.837677	0.687374
wgEncodeAwgTfbsHaibH1hescPol2V0416102UniPk	0.807138	0.811227	0.718444	0.464539
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.946860	0.951122	0.876317	0.767501
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk	0.937086	0.952430	0.869656	0.763907
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk	0.944017	0.951132	0.877193	0.769691
wgEncodeAwgTfbsBroadNhlfCtcfUniPk	0.975298	0.979304	0.928033	0.860404
wgEncodeAwgTfbsHaibGm12892Taf1V0416102UniPk	0.847555	0.850970	0.774861	0.540584
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk	0.970089	0.962047	0.927924	0.853302
wgEncodeAwgTfbsSydhHuvecPol2UniPk	0.802351	0.810484	0.729367	0.458869
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk	0.961882	0.964332	0.910163	0.828675
wgEncodeAwgTfbsUwAg04449CtcfUniPk	0.971985	0.965261	0.929272	0.862808
wgEncodeAwgTfbsUtaGm12878CmycUniPk	0.805729	0.807771	0.711046	0.459931
wgEncodeAwgTfbsSydhK562MaffIggrabUniPk	0.971889	0.972658	0.932599	0.867559
wgEncodeAwgTfbsSydhK562Ubfsc13125IggmusUniPk	0.855821	0.838065	0.763855	0.520539
wgEncodeAwgTfbsHaibA549GrPcr2xDex100nmUniPk	0.898521	0.896871	0.816239	0.635187
wgEncodeAwgTfbsSydhHepg2Rad21IggrabUniPk	0.967702	0.971354	0.926812	0.859401
wgEncodeAwgTfbsUchicagoK562EjunbUniPk	0.929860	0.933674	0.857205	0.727130
wgEncodeAwgTfbsUwHvmfCtcfUniPk	0.974923	0.972916	0.935506	0.872422
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk	0.856007	0.866761	0.770776	0.551446
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk	0.909885	0.908220	0.836400	0.661463
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk	0.852836	0.849989	0.774450	0.535372
wgEncodeAwgTfbsSydhHepg2Pol2IggrabUniPk	0.788298	0.793394	0.726522	0.432803
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk	0.838276	0.839703	0.750546	0.525653
wgEncodeAwgTfbsHaibGm12891Pol2Pcr1xUniPk	0.794913	0.789261	0.718244	0.442757
wgEncodeAwgTfbsHaibHepg2Sin3ak20Pcr1xUniPk	0.841817	0.849869	0.718218	0.525263
wgEncodeAwgTfbsUtaMcf7Pol2SerumstvdUniPk	0.837980	0.843117	0.736574	0.512584
wgEncodeAwgTfbsUtaHelas3Pol2UniPk	0.805528	0.808871	0.746340	0.446375
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk	0.891434	0.888228	0.796837	0.626012
wgEncodeAwgTfbsBroadHepg2Ezh239875UniPk	0.778233	0.766836	0.662241	0.382848
wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk	0.942337	0.950829	0.876889	0.754395
wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk	0.907915	0.911833	0.819687	0.674724
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk	0.947632	0.951318	0.874708	0.763276
wgEncodeAwgTfbsBroadHepg2CtcfUniPk	0.974887	0.971668	0.939929	0.881036
wgEncodeAwgTfbsUtaHepg2Pol2UniPk	0.800985	0.814253	0.693584	0.448357
wgEncodeAwgTfbsSydhHuvecCjunUniPk	0.967511	0.963209	0.917814	0.835437
wgEncodeAwgTfbsUwHbmecCtcfUniPk	0.974592	0.968320	0.932396	0.862604
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk	0.963984	0.968427	0.903863	0.809934
wgEncodeAwgTfbsHaibGm12891Pol24h8Pcr1xUniPk	0.786310	0.795542	0.717161	0.420528
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk	0.903049	0.903514	0.832558	0.662171
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk	0.909049	0.915766	0.812261	0.645944
wgEncodeAwgTfbsSydhK562Ini1IggmusUniPk	0.735155	0.704780	0.688564	0.349315
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk	0.876505	0.892196	0.774215	0.613110
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk	0.892608	0.899241	0.812722	0.626350
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk	0.979583	0.973278	0.945671	0.891726
wgEncodeAwgTfbsSydhK562CjunIfng6hUniPk	0.947912	0.951097	0.884015	0.758753
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk	0.969404	0.964497	0.922526	0.848806
wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk	0.909265	0.927177	0.815982	0.661688
wgEncodeAwgTfbsUwHpafCtcfUniPk	0.977728	0.971758	0.936738	0.873433
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk	0.922805	0.928875	0.844173	0.696423
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk	0.911778	0.920719	0.821810	0.658212
wgEncodeAwgTfbsUwGm12875CtcfUniPk	0.978615	0.974859	0.939540	0.882723
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk	0.952849	0.952249	0.895458	0.804588
wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk	0.963356	0.952822	0.924540	0.849783
wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk	0.911267	0.917669	0.823337	0.654830
wgEncodeAwgTfbsSydhK562Pol2Ifna30UniPk	0.811948	0.811400	0.716309	0.481672
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk	0.890345	0.891862	0.804710	0.611534
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk	0.955811	0.958299	0.893540	0.788987
wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk	0.869132	0.897213	0.765152	0.517175
wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk	0.893738	0.901134	0.784331	0.623302
wgEncodeAwgTfbsSydhK562NelfeUniPk	0.690871	0.689978	0.617021	0.207987
wgEncodeAwgTfbsSydhGm12878CfosUniPk	0.972437	0.978436	0.922527	0.851996
wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk	0.825821	0.828750	0.724780	0.487084
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk	0.949564	0.936720	0.896498	0.791063
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk	0.920683	0.932438	0.839359	0.683697
wgEncodeAwgTfbsSydhH1hescChd2IggrabUniPk	0.880705	0.893300	0.774037	0.594171
wgEncodeAwgTfbsUwGm12864CtcfUniPk	0.975243	0.972383	0.935751	0.873037
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk	0.954239	0.955054	0.892712	0.790766
wgEncodeAwgTfbsHaibHelas3GabpPcr1xUniPk	0.937393	0.943750	0.864673	0.740840
wgEncodeAwgTfbsSydhH1hescBrca1IggrabUniPk	0.861090	0.872949	0.773632	0.541095
wgEncodeAwgTfbsSydhK562Pol2IggmusUniPk	0.789406	0.796038	0.688533	0.418598
wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk	0.874315	0.891564	0.776815	0.591097
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	0.967234	0.972207	0.911811	0.831400
wgEncodeAwgTfbsHaibHepg2Hdac2sc6296V0416101UniPk	0.886824	0.889224	0.807147	0.621781
wgEncodeAwgTfbsUtaNhekCtcfUniPk	0.971609	0.971592	0.918111	0.839363
wgEncodeAwgTfbsHaibK562Nr2f2sc271940V0422111UniPk	0.907557	0.916549	0.822831	0.665139
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	0.942676	0.945201	0.878578	0.776756
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	0.933383	0.932353	0.858597	0.728097
wgEncodeAwgTfbsUwWerirb1CtcfUniPk	0.983589	0.982142	0.942198	0.883547
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	0.901005	0.905663	0.822361	0.650292
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	0.935257	0.939016	0.862642	0.723140
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk	0.893163	0.896307	0.811931	0.627976
wgEncodeAwgTfbsUchicagoK562Ehdac8UniPk	0.714133	0.711529	0.579606	0.323204
wgEncodeAwgTfbsBroadK562Pol2bUniPk	0.795929	0.800258	0.728216	0.415341
wgEncodeAwgTfbsSydhGm18951Pol2IggmusUniPk	0.824027	0.822111	0.745869	0.486425
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	0.923647	0.923831	0.848542	0.698591
wgEncodeAwgTfbsUwHcmCtcfUniPk	0.967814	0.969560	0.917629	0.841280
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk	0.948388	0.948860	0.862816	0.734492
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk	0.889043	0.897957	0.793515	0.615259
wgEncodeAwgTfbsSydhGm12878JundUniPk	0.969270	0.965518	0.908297	0.826909
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	0.917118	0.919285	0.831847	0.680091
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	0.989695	0.989336	0.954140	0.908077
wgEncodeAwgTfbsSydhImr90Pol2IggrabUniPk	0.812543	0.795505	0.720158	0.476193
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	0.955642	0.956731	0.898831	0.802441
wgEncodeAwgTfbsSydhGm12878Corestsc30189IggmusUniPk	0.819006	0.819585	0.744348	0.482648
wgEncodeAwgTfbsSydhHelas3Rad21IggrabUniPk	0.951878	0.946546	0.902265	0.807847
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	0.944548	0.937884	0.885453	0.775620
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk	0.911639	0.920303	0.831383	0.667413
wgEncodeAwgTfbsSydhK562Tf3c110UniPk	0.968676	0.975057	0.912593	0.841876
wgEncodeAwgTfbsHaibH1hescRad21V0416102UniPk	0.967519	0.963020	0.919792	0.838502
wgEncodeAwgTfbsSydhHek293Kap1UcdUniPk	0.787235	0.786206	0.717318	0.427217
wgEncodeAwgTfbsUtaGm12892CtcfUniPk	0.949724	0.947676	0.890398	0.783027
wgEncodeAwgTfbsHaibGm12878Pmlsc71910V0422111UniPk	0.813449	0.815606	0.691393	0.465127
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	0.753645	0.738880	0.670750	0.381386
wgEncodeAwgTfbsSydhU2osKap1UcdUniPk	0.791857	0.796911	0.689682	0.440148
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk	0.923390	0.938484	0.859259	0.723905
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk	0.966304	0.957144	0.929189	0.861443
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	0.959661	0.950004	0.912068	0.823557
wgEncodeAwgTfbsUtaK562CtcfUniPk	0.984977	0.983338	0.943454	0.888720
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk	0.914796	0.914922	0.831860	0.672986
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	0.981983	0.974744	0.948501	0.895709
wgEncodeAwgTfbsBroadHuvecEzh239875UniPk	0.812539	0.821218	0.739130	0.491526
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	0.929291	0.938063	0.842001	0.721966
wgEncodeAwgTfbsSydhK562Stat2Ifna30UniPk	0.878183	0.898322	0.773006	0.581179
wgEncodeAwgTfbsSydhHelas3Mazab85725IggrabUniPk	0.869501	0.875425	0.754894	0.571332
wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk	0.819728	0.823218	0.714441	0.486903
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk	0.951793	0.960080	0.871665	0.760393
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	0.982677	0.977314	0.958683	0.917618
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	0.845750	0.853007	0.738211	0.525801
wgEncodeAwgTfbsUwAg09319CtcfUniPk	0.980114	0.979023	0.934314	0.867280
wgEncodeAwgTfbsSydhNt2d1Suz12UcdUniPk	0.794954	0.790072	0.721057	0.439937
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk	0.926750	0.931027	0.830642	0.695228
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk	0.979872	0.980080	0.935962	0.873333
wgEncodeAwgTfbsHaibGm12878GabpPcr2xUniPk	0.922141	0.932743	0.830914	0.699286
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk	0.880396	0.890264	0.805526	0.594297
wgEncodeAwgTfbsSydhGm15510Pol2IggmusUniPk	0.824793	0.829455	0.708121	0.491399
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk	0.840739	0.847604	0.740092	0.521703
wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk	0.895755	0.905997	0.773470	0.610761
wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk	0.887258	0.890661	0.808947	0.609637
wgEncodeAwgTfbsSydhK562Bach1sc14700IggrabUniPk	0.940334	0.956417	0.874663	0.752956
wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk	0.982463	0.984775	0.941015	0.884677
wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk	0.867872	0.877550	0.759318	0.572537
wgEncodeAwgTfbsSydhHelas3Bdp1UniPk	0.720772	0.765858	0.686957	0.289557
wgEncodeAwgTfbsSydhMcf10aesCmycEtoh01HvdUniPk	0.915675	0.912775	0.831933	0.676359
wgEncodeAwgTfbsUwGm12872CtcfUniPk	0.973427	0.971902	0.934983	0.871520
wgEncodeAwgTfbsUchicagoK562Egata2UniPk	0.862505	0.875034	0.757185	0.576256
wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk	0.787945	0.785825	0.715116	0.422655
wgEncodeAwgTfbsHaibHepg2Pol24h8V0416102UniPk	0.802537	0.798215	0.737390	0.441654
wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk	0.872402	0.884836	0.783684	0.594208
wgEncodeAwgTfbsUwHmfCtcfUniPk	0.984619	0.984225	0.943271	0.887140
wgEncodeAwgTfbsHaibK562Pol2V0416101UniPk	0.810093	0.810579	0.740136	0.477455
wgEncodeAwgTfbsUwHcfaaCtcfUniPk	0.978950	0.973334	0.944500	0.888991
wgEncodeAwgTfbsSydhK562Pol2s2IggrabUniPk	0.752822	0.755523	0.666315	0.373866
wgEncodeAwgTfbsBroadK562Hdac1sc6298UniPk	0.784975	0.775792	0.710543	0.420659
wgEncodeAwgTfbsSydhGm12878Sin3anb6001263IggmusUniPk	0.816433	0.826985	0.739746	0.490466
wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk	0.855634	0.878961	0.759916	0.480579
wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk	0.921806	0.928764	0.835596	0.688842
wgEncodeAwgTfbsHaibA549GrPcr1xDex500pmUniPk	0.819934	0.825948	0.694611	0.493801
wgEncodeAwgTfbsUwSknshraCtcfUniPk	0.980889	0.979897	0.936759	0.872232
wgEncodeAwgTfbsHaibT47dP300V0416102Dm002p1hUniPk	0.881911	0.888077	0.798645	0.589271
wgEncodeAwgTfbsUtaMcf7CmycVehUniPk	0.871239	0.872603	0.783910	0.576021
wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk	0.920448	0.934974	0.843411	0.730761
wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk	0.900711	0.904731	0.821313	0.644124
wgEncodeAwgTfbsSydhK562Mazab85725IggrabUniPk	0.908888	0.915555	0.817585	0.658726
wgEncodeAwgTfbsHaibK562Taf7sc101167V0416101UniPk	0.799674	0.793644	0.690476	0.455797
wgEncodeAwgTfbsSydhK562CjunUniPk	0.963137	0.965923	0.910738	0.826547
wgEncodeAwgTfbsSydhMcf10aesCfosTamHvdUniPk	0.963274	0.953657	0.926720	0.854697
wgEncodeAwgTfbsBroadNhdfadCtcfUniPk	0.976109	0.973449	0.935555	0.874382
wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk	0.894704	0.891931	0.798651	0.613518
wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk	0.853607	0.858998	0.757640	0.554717
wgEncodeAwgTfbsSydhK562Pol2Ifng6hUniPk	0.820194	0.825188	0.716530	0.479392
wgEncodeAwgTfbsHaibK562Gata2sc267Pcr1xUniPk	0.949804	0.945090	0.886655	0.772542
wgEncodeAwgTfbsSydhH1hescGtf2f1IggrabUniPk	0.816695	0.820907	0.718819	0.461411
wgEncodeAwgTfbsSydhK562Pol3UniPk	0.870238	0.904684	0.800000	0.637629
wgEncodeAwgTfbsHaibH1hescPol24h8V0416102UniPk	0.811005	0.817848	0.738278	0.461423
wgEncodeAwgTfbsSydhMcf10aesCfosTam112hHvdUniPk	0.963390	0.951789	0.917249	0.836120
wgEncodeAwgTfbsSydhK562Usf2IggrabUniPk	0.943713	0.955958	0.902878	0.825810
wgEncodeAwgTfbsUwCaco2CtcfUniPk	0.977925	0.972548	0.943786	0.887109
wgEncodeAwgTfbsSydhK562Tal1sc12984IggmusUniPk	0.944675	0.932190	0.893366	0.780310
wgEncodeAwgTfbsSydhHelas3Znf143IggrabUniPk	0.914497	0.929698	0.804956	0.664793
wgEncodeAwgTfbsSydhK562Bdp1UniPk	0.724577	0.758145	0.606965	0.313665
wgEncodeAwgTfbsSydhHepg2Chd2ab68301IggrabUniPk	0.865137	0.884008	0.779154	0.581233
wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk	0.935042	0.937128	0.866871	0.742596
wgEncodeAwgTfbsSydhMcf7Gata3sc269UcdUniPk	0.874281	0.887030	0.796196	0.605629
wgEncodeAwgTfbsSydhMcf10aesStat3TamUniPk	0.959060	0.958063	0.892951	0.788288
wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk	0.872807	0.891056	0.790182	0.560332
wgEncodeAwgTfbsBroadNhekPol2bUniPk	0.741039	0.745331	0.648225	0.327211
wgEncodeAwgTfbsUwGm12865CtcfUniPk	0.980764	0.981362	0.935191	0.872919
wgEncodeAwgTfbsUtaA549Pol2UniPk	0.841761	0.843710	0.750197	0.520030
wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk	0.906044	0.921629	0.807309	0.654523
wgEncodeAwgTfbsBroadH1hescJarid1aab26049UniPk	0.812140	0.826633	0.717949	0.451377
wgEncodeAwgTfbsSydhK562Gtf2f1ab28179IggrabUniPk	0.797358	0.789125	0.715328	0.454765
wgEncodeAwgTfbsUwGm12873CtcfUniPk	0.973866	0.969970	0.935645	0.871348
wgEncodeAwgTfbsSydhGm12878TbpIggmusUniPk	0.818480	0.817087	0.744194	0.485900
wgEncodeAwgTfbsHaibA549GabpV0422111Etoh02UniPk	0.888900	0.898584	0.806333	0.631821
wgEncodeAwgTfbsSydhHelas3Pol2UniPk	0.817439	0.818447	0.749860	0.474285
wgEncodeAwgTfbsHaibHepg2P300V0416101UniPk	0.910949	0.905796	0.837821	0.667763
wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk	0.898903	0.900101	0.828015	0.657399
wgEncodeAwgTfbsSydhGm19099NfkbTnfaIggrabUniPk	0.923866	0.931428	0.846154	0.690380
wgEncodeAwgTfbsHaibHuvecPol24h8V0416101UniPk	0.870846	0.866833	0.794737	0.588540
wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk	0.932976	0.943690	0.852207	0.726446
wgEncodeAwgTfbsSydhK562Nfe2UniPk	0.992317	0.992371	0.963832	0.928538
wgEncodeAwgTfbsBroadHsmmtEzh239875UniPk	0.783330	0.789891	0.626424	0.413907
wgEncodeAwgTfbsUwA549CtcfUniPk	0.976287	0.975256	0.941000	0.884695
wgEncodeAwgTfbsSydhGm18951NfkbTnfaIggrabUniPk	0.870917	0.880731	0.790921	0.573653
wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk	0.926446	0.936480	0.829119	0.690829
wgEncodeAwgTfbsSydhGm18505Pol2IggmusUniPk	0.812837	0.817331	0.718897	0.459974
wgEncodeAwgTfbsUwHpfCtcfUniPk	0.975993	0.971822	0.939153	0.877253
wgEncodeAwgTfbsHaibHepg2Cebpdsc636V0416101UniPk	0.883310	0.897835	0.805057	0.612609
