dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	0.86285	0.858588	0.775346	0.579654
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	0.799739	0.789309	0.739243	0.482141
wgEncodeAwgTfbsUwWerirb1CtcfUniPk	0.841824	0.844385	0.748213	0.496202
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	0.819995	0.802628	0.730983	0.493988
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	0.874449	0.878717	0.775878	0.605911
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk	0.899965	0.895355	0.842712	0.689293
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	0.846388	0.828971	0.767592	0.549652
wgEncodeAwgTfbsUwHcmCtcfUniPk	0.82118	0.836185	0.677044	0.480172
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk	0.852659	0.870546	0.763514	0.576534
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk	0.897027	0.88414	0.838973	0.665611
wgEncodeAwgTfbsSydhGm12878JundUniPk	0.87156	0.896346	0.780744	0.643061
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	0.797438	0.784177	0.71906	0.452688
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	0.864279	0.87876	0.758486	0.587184
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	0.79356	0.784779	0.706591	0.479372
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	0.81342	0.809927	0.724286	0.513149
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk	0.868034	0.859693	0.810917	0.608792
wgEncodeAwgTfbsUtaGm12892CtcfUniPk	0.83448	0.840318	0.699669	0.496592
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	0.766027	0.786307	0.709037	0.372966
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk	0.826599	0.835622	0.755225	0.540289
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk	0.817007	0.810247	0.757046	0.527572
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	0.834114	0.829055	0.736728	0.504187
wgEncodeAwgTfbsUtaK562CtcfUniPk	0.848581	0.848128	0.764894	0.554086
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk	0.793628	0.777755	0.719989	0.443081
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	0.81506	0.814857	0.734263	0.499616
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	0.768925	0.775752	0.692036	0.375734
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk	0.902119	0.88403	0.843911	0.687138
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	0.851956	0.866565	0.743003	0.573135
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	0.839366	0.834104	0.769788	0.542831
wgEncodeAwgTfbsUwAg09319CtcfUniPk	0.839206	0.852299	0.731125	0.510002
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk	0.857674	0.838705	0.788691	0.577947
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk	0.840074	0.852919	0.719429	0.526093
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk	0.875752	0.866998	0.802551	0.607551
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk	0.803798	0.806924	0.732751	0.474104
wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk	0.841518	0.833133	0.766722	0.540928
wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk	0.827803	0.819522	0.758269	0.530856
wgEncodeAwgTfbsSydhK562Bach1sc14700IggrabUniPk	0.825371	0.840031	0.742891	0.502404
wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk	0.912049	0.886242	0.854188	0.699941
wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk	0.821286	0.802211	0.76296	0.493205
wgEncodeAwgTfbsSydhMcf10aesCmycEtoh01HvdUniPk	0.792189	0.781632	0.70884	0.446732
wgEncodeAwgTfbsUwGm12872CtcfUniPk	0.827254	0.845462	0.672194	0.49677
wgEncodeAwgTfbsUchicagoK562Egata2UniPk	0.737153	0.742199	0.603315	0.353743
wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk	0.813988	0.79772	0.735632	0.469446
wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk	0.893687	0.906394	0.819362	0.655784
wgEncodeAwgTfbsUwHmfCtcfUniPk	0.835172	0.846935	0.713824	0.520435
wgEncodeAwgTfbsUwHcfaaCtcfUniPk	0.841032	0.853297	0.709415	0.524735
wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk	0.848095	0.856833	0.731278	0.545343
wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk	0.881908	0.885188	0.796053	0.635753
wgEncodeAwgTfbsHaibA549GrPcr1xDex500pmUniPk	0.889842	0.907364	0.802348	0.687607
wgEncodeAwgTfbsUwSknshraCtcfUniPk	0.845737	0.85274	0.748338	0.539484
wgEncodeAwgTfbsUtaMcf7CmycVehUniPk	0.771925	0.750513	0.704928	0.422879
wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk	0.918394	0.898578	0.848928	0.706488
wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk	0.836634	0.836918	0.76521	0.532383
wgEncodeAwgTfbsSydhK562CjunUniPk	0.82931	0.839667	0.704727	0.518427
wgEncodeAwgTfbsSydhMcf10aesCfosTamHvdUniPk	0.823501	0.81119	0.763551	0.535717
wgEncodeAwgTfbsBroadNhdfadCtcfUniPk	0.832858	0.84389	0.684999	0.510777
wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk	0.871001	0.840791	0.806734	0.596431
wgEncodeAwgTfbsHaibK562Gata2sc267Pcr1xUniPk	0.792416	0.7822	0.722751	0.449282
wgEncodeAwgTfbsSydhMcf10aesCfosTam112hHvdUniPk	0.819105	0.808616	0.762988	0.519663
wgEncodeAwgTfbsSydhK562Usf2IggrabUniPk	0.892546	0.895456	0.818509	0.650107
wgEncodeAwgTfbsUwCaco2CtcfUniPk	0.846644	0.856441	0.746675	0.52107
wgEncodeAwgTfbsSydhHelas3Znf143IggrabUniPk	0.833243	0.842139	0.758239	0.487257
wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk	0.798924	0.796963	0.713557	0.45001
wgEncodeAwgTfbsSydhMcf7Gata3sc269UcdUniPk	0.713699	0.70449	0.64972	0.311551
wgEncodeAwgTfbsSydhMcf10aesStat3TamUniPk	0.77353	0.79407	0.680948	0.420858
wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk	0.918069	0.921253	0.863804	0.741317
wgEncodeAwgTfbsUwGm12865CtcfUniPk	0.839103	0.855984	0.728051	0.508505
wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk	0.903307	0.920875	0.831296	0.664542
wgEncodeAwgTfbsUwGm12873CtcfUniPk	0.831548	0.849878	0.693211	0.49839
wgEncodeAwgTfbsSydhGm12878TbpIggmusUniPk	0.737941	0.730082	0.665308	0.326605
wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk	0.809116	0.792591	0.735066	0.478594
wgEncodeAwgTfbsSydhGm19099NfkbTnfaIggrabUniPk	0.895785	0.892074	0.838105	0.683156
wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk	0.894585	0.882839	0.826127	0.656124
wgEncodeAwgTfbsSydhK562Nfe2UniPk	0.931122	0.9499	0.895775	0.80267
wgEncodeAwgTfbsUwA549CtcfUniPk	0.827211	0.84429	0.710414	0.490994
wgEncodeAwgTfbsSydhGm18951NfkbTnfaIggrabUniPk	0.888052	0.883292	0.82578	0.659021
wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk	0.758259	0.778315	0.659474	0.401254
wgEncodeAwgTfbsUwHpfCtcfUniPk	0.841918	0.857824	0.719068	0.525573
wgEncodeAwgTfbsHaibHepg2Cebpdsc636V0416101UniPk	0.864409	0.854979	0.773267	0.598589
wgEncodeAwgTfbsHaibT47dCtcfsc5916V0416102Dm002p1hUniPk	0.83826	0.847599	0.702737	0.516661
wgEncodeAwgTfbsSydhGm15510NfkbTnfaIggrabUniPk	0.876323	0.869565	0.811047	0.636448
wgEncodeAwgTfbsSydhHepg2Hnf4aForsklnUniPk	0.787374	0.780319	0.704016	0.4351
wgEncodeAwgTfbsHaibA549Atf3V0422111Etoh02UniPk	0.731051	0.752329	0.664525	0.357117
wgEncodeAwgTfbsSydhGm12878Elk112771IggmusUniPk	0.844672	0.83034	0.780105	0.546627
wgEncodeAwgTfbsUwAg10803CtcfUniPk	0.84158	0.852333	0.722293	0.520216
wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk	0.826183	0.813816	0.764391	0.493125
wgEncodeAwgTfbsSydhK562Irf1Ifna6hUniPk	0.862676	0.867839	0.79382	0.607197
wgEncodeAwgTfbsUwNhekCtcfUniPk	0.822008	0.838896	0.693713	0.47556
wgEncodeAwgTfbsUtaGm19239CtcfUniPk	0.842103	0.83475	0.755163	0.519674
wgEncodeAwgTfbsSydhHelas3CjunIggrabUniPk	0.760293	0.7757	0.672519	0.406504
wgEncodeAwgTfbsBroadNhekCtcfUniPk	0.821257	0.83291	0.68034	0.479793
wgEncodeAwgTfbsUtaMcf7CmycEstroUniPk	0.799211	0.794571	0.69809	0.464786
wgEncodeAwgTfbsUwHreCtcfUniPk	0.837767	0.851883	0.703865	0.510805
wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk	0.917445	0.922518	0.851728	0.699244
wgEncodeAwgTfbsHaibGm12878Mef2aPcr1xUniPk	0.824384	0.827088	0.730048	0.51432
wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk	0.805712	0.78933	0.7306	0.467757
wgEncodeAwgTfbsHaibA549Creb1sc240V0416102Dex100nmUniPk	0.857976	0.835916	0.78253	0.551029
wgEncodeAwgTfbsUtaHepg2CmycUniPk	0.83595	0.82499	0.72349	0.520632
wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk	0.799783	0.792909	0.691693	0.452681
wgEncodeAwgTfbsSydhH1hescCebpbIggrabUniPk	0.850951	0.849503	0.787708	0.591408
wgEncodeAwgTfbsHaibGm12878Ebf1sc137065Pcr1xUniPk	0.798451	0.79165	0.737641	0.48696
wgEncodeAwgTfbsSydhHek293tZnf263UcdUniPk	0.895815	0.885852	0.832311	0.670905
wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk	0.921661	0.9187	0.85042	0.714519
wgEncodeAwgTfbsSydhK562Stat1Ifng6hUniPk	0.829217	0.83332	0.736421	0.557486
wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk	0.896388	0.889412	0.829855	0.685272
wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk	0.780436	0.779158	0.701417	0.428635
wgEncodeAwgTfbsHaibA549NrsfV0422111Etoh02UniPk	0.757805	0.741811	0.677052	0.373484
wgEncodeAwgTfbsSydhHelas3Tcf7l2c9b92565UcdUniPk	0.705542	0.695604	0.601208	0.293664
wgEncodeAwgTfbsSydhK562Znf263UcdUniPk	0.938211	0.938918	0.895349	0.797201
wgEncodeAwgTfbsHaibK562E2f6V0416102UniPk	0.824684	0.797655	0.756935	0.514307
wgEncodeAwgTfbsSydhMcf7Tcf7l2UcdUniPk	0.697881	0.687405	0.610867	0.295491
wgEncodeAwgTfbsSydhNb4MaxUniPk	0.837904	0.825059	0.761788	0.545834
wgEncodeAwgTfbsSydhNt2d1Yy1UcdUniPk	0.855893	0.8447	0.77717	0.552349
wgEncodeAwgTfbsUtaFibroblCtcfUniPk	0.837277	0.828856	0.741858	0.517236
wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk	0.785899	0.763142	0.729519	0.4325
wgEncodeAwgTfbsHaibA549Fosl2V0422111Etoh02UniPk	0.810119	0.797796	0.738876	0.488563
wgEncodeAwgTfbsSydhHepg2Tcf7l2UcdUniPk	0.720545	0.733739	0.666314	0.315773
wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk	0.871785	0.869839	0.797139	0.583887
wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk	0.66833	0.656335	0.594585	0.24869
wgEncodeAwgTfbsSydhK562Elk112771IggrabUniPk	0.861769	0.850159	0.793475	0.588423
wgEncodeAwgTfbsSydhK562Gata1UcdUniPk	0.797836	0.800714	0.689279	0.44801
wgEncodeAwgTfbsUwHffCtcfUniPk	0.827446	0.841363	0.677664	0.503185
wgEncodeAwgTfbsHaibHepg2Tcf12Pcr1xUniPk	0.863252	0.873601	0.771778	0.557451
wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk	0.877649	0.869719	0.819701	0.650357
wgEncodeAwgTfbsHaibT47dEralphaaPcr2xGen1hUniPk	0.852109	0.845081	0.774166	0.549208
wgEncodeAwgTfbsSydhHepg2CebpbIggrabUniPk	0.852249	0.846249	0.797071	0.604337
wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk	0.872082	0.868918	0.796063	0.617894
wgEncodeAwgTfbsUwHelas3CtcfUniPk	0.841525	0.852456	0.741981	0.505858
wgEncodeAwgTfbsHaibGm12878NrsfPcr1xUniPk	0.799045	0.800003	0.74165	0.429535
wgEncodeAwgTfbsHaibHepg2Atf3V0416101UniPk	0.872567	0.886786	0.780669	0.58078
wgEncodeAwgTfbsHaibHelas3NrsfPcr1xUniPk	0.794238	0.810989	0.691243	0.426856
wgEncodeAwgTfbsSydhK562Atf106325UniPk	0.853323	0.854377	0.774231	0.528173
wgEncodeAwgTfbsSydhK562Irf1Ifng6hUniPk	0.870814	0.871233	0.803601	0.621175
wgEncodeAwgTfbsHaibT47dFoxa1sc6553V0416102Dm002p1hUniPk	0.782067	0.780768	0.686015	0.425873
wgEncodeAwgTfbsHaibH1hescNrsfV0416102UniPk	0.799101	0.820924	0.678095	0.468258
wgEncodeAwgTfbsSydhHek293Elk4UcdUniPk	0.847215	0.830529	0.787802	0.539507
wgEncodeAwgTfbsSydhNb4CmycUniPk	0.790694	0.778158	0.730653	0.443967
wgEncodeAwgTfbsSydhH1hescCjunIggrabUniPk	0.860884	0.864645	0.78125	0.569664
wgEncodeAwgTfbsHaibA549GrPcr1xDex5nmUniPk	0.854441	0.858441	0.787946	0.588606
wgEncodeAwgTfbsHaibH1hescPou5f1sc9081V0416102UniPk	0.864615	0.877948	0.762319	0.591663
wgEncodeAwgTfbsUtaHuvecCmycUniPk	0.872578	0.877447	0.801066	0.593279
wgEncodeAwgTfbsHaibGm12878Mef2csc13268V0416101UniPk	0.806684	0.802189	0.720265	0.467478
wgEncodeAwgTfbsSydhA549Bhlhe40IggrabUniPk	0.893471	0.900065	0.827675	0.655075
wgEncodeAwgTfbsSydhK562Irf1Ifng30UniPk	0.856399	0.852745	0.781481	0.583983
wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk	0.865417	0.861047	0.756051	0.571542
wgEncodeAwgTfbsSydhHelas3Tr4UniPk	0.886173	0.888573	0.805791	0.618047
wgEncodeAwgTfbsSydhK562CmycIfna6hUniPk	0.819382	0.808044	0.745793	0.486433
wgEncodeAwgTfbsSydhK562Arid3asc8821IggrabUniPk	0.667331	0.675425	0.565008	0.24217
wgEncodeAwgTfbsSydhHelas3TbpIggrabUniPk	0.755106	0.743013	0.672833	0.372094
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01bUniPk	0.782889	0.79505	0.68099	0.439629
wgEncodeAwgTfbsHaibEcc1Foxa1sc6553V0416102Dm002p1hUniPk	0.776973	0.778326	0.712257	0.396389
wgEncodeAwgTfbsBroadHuvecCtcfUniPk	0.828008	0.842358	0.687671	0.496625
wgEncodeAwgTfbsBroadDnd41CtcfUniPk	0.830205	0.839269	0.718216	0.492286
wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk	0.778251	0.771486	0.643674	0.414773
wgEncodeAwgTfbsSydhGm12878Rfx5200401194IggmusUniPk	0.890968	0.904701	0.816852	0.642492
wgEncodeAwgTfbsUwMcf7CtcfUniPk	0.828048	0.837739	0.723952	0.48956
wgEncodeAwgTfbsSydhK562CmycUniPk	0.8396	0.834786	0.775	0.548132
wgEncodeAwgTfbsUwRptecCtcfUniPk	0.823789	0.829867	0.728187	0.463614
wgEncodeAwgTfbsHaibHct116Zbtb33V0416101UniPk	0.8765	0.88691	0.794436	0.611406
wgEncodeAwgTfbsHaibGm12878Nfatc1sc17834V0422111UniPk	0.682193	0.669515	0.645604	0.255197
wgEncodeAwgTfbsSydhHepg2JundIggrabUniPk	0.813821	0.810634	0.741998	0.525946
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01cUniPk	0.7883	0.796179	0.709759	0.448943
wgEncodeAwgTfbsUwAoafCtcfUniPk	0.851118	0.863098	0.735758	0.544004
wgEncodeAwgTfbsSydhHelas3Ap2alphaUniPk	0.820684	0.795537	0.76431	0.518724
wgEncodeAwgTfbsHaibH1hescSrfPcr1xUniPk	0.891704	0.892857	0.820921	0.646184
wgEncodeAwgTfbsHaibHepg2Zbtb7aV0416101UniPk	0.797103	0.77009	0.737145	0.451595
wgEncodeAwgTfbsSydhHepg2Rfx5200401194IggrabUniPk	0.889867	0.9016	0.819085	0.648612
wgEncodeAwgTfbsSydhHelas3CfosUniPk	0.852379	0.8543	0.781499	0.587816
wgEncodeAwgTfbsSydhGm12878Yy1UniPk	0.796312	0.771165	0.707935	0.436584
wgEncodeAwgTfbsUwSaecCtcfUniPk	0.838495	0.84565	0.736053	0.50942
wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk	0.83294	0.819982	0.766444	0.543575
wgEncodeAwgTfbsUtaA549CtcfUniPk	0.838826	0.850877	0.726979	0.504097
wgEncodeAwgTfbsSydhGm19193NfkbTnfaIggrabUniPk	0.915474	0.919543	0.857224	0.730771
wgEncodeAwgTfbsHaibK562Ets1V0416101UniPk	0.797724	0.791202	0.743523	0.446935
wgEncodeAwgTfbsBroadHelas3CtcfUniPk	0.791604	0.805256	0.628231	0.443504
wgEncodeAwgTfbsHaibA549GrPcr1xDex50nmUniPk	0.831687	0.825311	0.769147	0.539764
wgEncodeAwgTfbsSydhHelas3Elk4UcdUniPk	0.843832	0.841106	0.71791	0.528323
wgEncodeAwgTfbsSydhGm12891NfkbTnfaIggrabUniPk	0.86593	0.857552	0.795901	0.616815
wgEncodeAwgTfbsSydhK562CmycIfng6hUniPk	0.790414	0.779333	0.72837	0.448126
wgEncodeAwgTfbsUtaGm12891CtcfUniPk	0.835503	0.836049	0.708753	0.495948
wgEncodeAwgTfbsUwHcpeCtcfUniPk	0.829028	0.837976	0.716995	0.497759
wgEncodeAwgTfbsSydhHelas3CmycUniPk	0.810929	0.792176	0.745621	0.452278
wgEncodeAwgTfbsSydhShsy5yGata2UcdUniPk	0.764984	0.752775	0.705518	0.395292
wgEncodeAwgTfbsBroadNhaCtcfUniPk	0.836491	0.849533	0.723955	0.509578
wgEncodeAwgTfbsSydhGm12878Bhlhe40cIggmusUniPk	0.847306	0.834673	0.7826	0.563408
wgEncodeAwgTfbsHaibGm12878Tcf12Pcr1xUniPk	0.803275	0.790848	0.726067	0.474465
wgEncodeAwgTfbsSydhMcf10aesStat3Tam112hHvdUniPk	0.787226	0.8018	0.641221	0.456601
wgEncodeAwgTfbsSydhK562Stat1Ifna30UniPk	0.828935	0.872868	0.74	0.52124
wgEncodeAwgTfbsSydhMcf7Hae2f1UcdUniPk	0.838759	0.814916	0.770774	0.551721
wgEncodeAwgTfbsHaibHepg2Usf1Pcr1xUniPk	0.840395	0.827868	0.754836	0.532685
wgEncodeAwgTfbsUchicagoK562EjundUniPk	0.79524	0.789718	0.714213	0.473445
wgEncodeAwgTfbsHaibA549Zbtb33V0422111Etoh02UniPk	0.852675	0.851103	0.774351	0.565667
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Gen1hUniPk	0.839773	0.838316	0.713078	0.522789
wgEncodeAwgTfbsHaibEcc1GrV0416102Dex100nmUniPk	0.858127	0.861584	0.794877	0.574364
wgEncodeAwgTfbsSydhK562NfyaUniPk	0.862849	0.843952	0.79958	0.591109
wgEncodeAwgTfbsSydhH1hescJundIggrabUniPk	0.830345	0.834511	0.76609	0.535724
wgEncodeAwgTfbsUtaMcf7CtcfSerumstimUniPk	0.8243	0.816143	0.731243	0.481116
wgEncodeAwgTfbsSydhHelas3CebpbIggrabUniPk	0.823392	0.817404	0.74255	0.536054
wgEncodeAwgTfbsSydhK562Stat1Ifng30UniPk	0.857541	0.877006	0.776403	0.585494
wgEncodeAwgTfbsUwAg04450CtcfUniPk	0.831277	0.84721	0.696568	0.500982
wgEncodeAwgTfbsHaibK562Egr1V0416101UniPk	0.823105	0.806358	0.753631	0.519383
wgEncodeAwgTfbsSydhHepg2Usf2IggrabUniPk	0.878146	0.874893	0.809271	0.629094
wgEncodeAwgTfbsSydhHepg2ErraForsklnUniPk	0.804627	0.827514	0.73965	0.433838
wgEncodeAwgTfbsUchicagoK562EfosUniPk	0.84364	0.844708	0.781055	0.565855
wgEncodeAwgTfbsSydhK562CfosUniPk	0.868332	0.868488	0.806872	0.623014
wgEncodeAwgTfbsHaibHct116Yy1sc281V0416101UniPk	0.828125	0.819069	0.747998	0.492478
wgEncodeAwgTfbsUwBjCtcfUniPk	0.834768	0.843547	0.737624	0.503235
wgEncodeAwgTfbsUwBe2cCtcfUniPk	0.8238	0.834426	0.718967	0.485125
wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk	0.795894	0.796203	0.698871	0.454851
wgEncodeAwgTfbsSydhK562Yy1UcdUniPk	0.872054	0.847844	0.796149	0.590897
wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk	0.787354	0.772644	0.697484	0.421652
wgEncodeAwgTfbsSydhK562Tr4UcdUniPk	0.938194	0.938444	0.859917	0.715413
wgEncodeAwgTfbsSydhK562NfybUniPk	0.840383	0.798532	0.799929	0.579017